date,spread_1M,spread_3M,spread_6M,spread_12M,xs_std_1M,xs_std_3M,xs_std_6M,xs_std_12M,mad_12M,idr_12M,avg_pairwise_corr,avg_vol,vol_xs_std,vol_idr,n_stocks
1994-01-03,,,,,,,,,,,,,,,276.000000
1994-01-04,,,,,,,,,,,,,,,276.000000
1994-01-05,,,,,,,,,,,,,,,276.000000
1994-01-06,,,,,,,,,,,,,,,276.000000
1994-01-07,,,,,,,,,,,,,,,276.000000
1994-01-10,,,,,,,,,,,,,,,276.000000
1994-01-11,,,,,,,,,,,,,,,276.000000
1994-01-12,,,,,,,,,,,,,,,276.000000
1994-01-13,,,,,,,,,,,,,,,276.000000
1994-01-14,,,,,,,,,,,,,,,276.000000
1994-01-17,,,,,,,,,,,,,,,276.000000
1994-01-18,,,,,,,,,,,,,,,276.000000
1994-01-19,,,,,,,,,,,,,,,276.000000
1994-01-20,,,,,,,,,,,,,,,276.000000
1994-01-21,,,,,,,,,,,,,,,276.000000
1994-01-24,,,,,,,,,,,,,,,276.000000
1994-01-25,,,,,,,,,,,,,,,276.000000
1994-01-26,,,,,,,,,,,,,,,276.000000
1994-01-27,,,,,,,,,,,,,,,276.000000
1994-01-28,,,,,,,,,,,,,,,277.000000
1994-01-31,,,,,,,,,,,,,,,277.000000
1994-02-01,0.313050,,,,0.089923,,,,,,,0.294248,0.174794,0.352672,277.000000
1994-02-02,0.316557,,,,0.088584,,,,,,,0.293111,0.176129,0.336142,277.000000
1994-02-03,0.290104,,,,0.080716,,,,,,,0.291993,0.176910,0.330619,277.000000
1994-02-04,0.269600,,,,0.075992,,,,,,,0.300513,0.172544,0.329947,277.000000
1994-02-07,0.280534,,,,0.078541,,,,,,,0.299665,0.171976,0.332856,277.000000
1994-02-08,0.298768,,,,0.082522,,,,,,,0.298430,0.173814,0.332133,277.000000
1994-02-09,0.302830,,,,0.082859,,,,,,,0.298993,0.170261,0.325917,277.000000
1994-02-10,0.292653,,,,0.081667,,,,,,,0.300866,0.171857,0.332817,277.000000
1994-02-11,0.286064,,,,0.078506,,,,,,,0.299545,0.169234,0.317927,277.000000
1994-02-14,0.291025,,,,0.080069,,,,,,,0.298065,0.165036,0.338117,277.000000
1994-02-15,0.273525,,,,0.075513,,,,,,,0.296674,0.161749,0.303401,277.000000
1994-02-16,0.275415,,,,0.077060,,,,,,,0.298092,0.165094,0.319908,277.000000
1994-02-17,0.254876,,,,0.071276,,,,,,,0.296005,0.162101,0.309533,279.000000
1994-02-18,0.240415,,,,0.068093,,,,,,,0.293801,0.162696,0.313631,279.000000
1994-02-22,0.249297,,,,0.069447,,,,,,,0.293003,0.161775,0.299425,280.000000
1994-02-23,0.255851,,,,0.071316,,,,,,,0.291395,0.161874,0.304005,280.000000
1994-02-24,0.268785,,,,0.075487,,,,,,,0.293951,0.161351,0.304308,280.000000
1994-02-25,0.277643,,,,0.080485,,,,,,,0.290947,0.156271,0.302513,280.000000
1994-02-28,0.262906,,,,0.076418,,,,,,,0.289663,0.157215,0.302480,280.000000
1994-03-01,0.259148,,,,0.074282,,,,,,,0.289689,0.157678,0.311709,280.000000
1994-03-02,0.271883,,,,0.078807,,,,,,,0.289095,0.158866,0.308701,280.000000
1994-03-03,0.291732,,,,0.084668,,,,,,,0.287845,0.153968,0.304711,280.000000
1994-03-04,0.297773,,,,0.084763,,,,,,,0.286462,0.154438,0.312617,280.000000
1994-03-07,0.291509,,,,0.083158,,,,,,,0.289434,0.153955,0.311966,280.000000
1994-03-08,0.303798,,,,0.085941,,,,,,,0.277790,0.153065,0.293526,280.000000
1994-03-09,0.302781,,,,0.087017,,,,,,,0.274664,0.152975,0.309326,280.000000
1994-03-10,0.300028,,,,0.083914,,,,,,,0.273676,0.157298,0.309261,280.000000
1994-03-11,0.297638,,,,0.083929,,,,,,,0.272588,0.158619,0.298622,281.000000
1994-03-14,0.314530,,,,0.090331,,,,,,,0.271801,0.155712,0.281820,281.000000
1994-03-15,0.334702,,,,0.095064,,,,,,,0.275704,0.166164,0.305323,281.000000
1994-03-16,0.345820,,,,0.100536,,,,,,,0.278631,0.169874,0.323331,281.000000
1994-03-17,0.333236,,,,0.096606,,,,,,,0.281075,0.171376,0.331183,282.000000
1994-03-18,0.325401,,,,0.095177,,,,,,,0.281006,0.175894,0.321740,282.000000
1994-03-21,0.440823,,,,0.187437,,,,,,,0.309638,0.485348,0.323830,282.000000
1994-03-22,0.354263,,,,0.111989,,,,,,,0.286123,0.180688,0.328514,282.000000
1994-03-23,0.330353,,,,0.097240,,,,,,,0.285651,0.181538,0.336033,282.000000
1994-03-24,0.330498,,,,0.095094,,,,,,,0.287746,0.181434,0.331090,282.000000
1994-03-25,0.319830,,,,0.089691,,,,,,,0.285209,0.183191,0.319689,282.000000
1994-03-28,0.307401,,,,0.086875,,,,,,,0.289672,0.184924,0.332849,282.000000
1994-03-29,0.291438,,,,0.081336,,,,,,,0.295060,0.187388,0.347303,282.000000
1994-03-30,0.282346,,,,0.081098,,,,,,,0.301700,0.184471,0.337627,282.000000
1994-03-31,0.268121,,,,0.078588,,,,,,,0.304727,0.184967,0.318439,282.000000
1994-04-04,0.265732,0.509138,,,0.074761,0.151075,,,,,,0.309437,0.187711,0.335127,282.000000
1994-04-05,0.276162,0.543861,,,0.079017,0.160759,,,,,,0.326918,0.192506,0.364349,282.000000
1994-04-06,0.270470,0.542585,,,0.077153,0.155843,,,,,,0.322686,0.191860,0.367924,282.000000
1994-04-07,0.290619,0.571269,,,0.084767,0.166790,,,,,,0.325558,0.196043,0.360624,282.000000
1994-04-08,0.295526,0.551895,,,0.083660,0.156904,,,,,,0.326783,0.197227,0.361747,282.000000
1994-04-11,0.302951,0.556118,,,0.087498,0.157027,,,,,,0.328092,0.193499,0.386012,282.000000
1994-04-12,0.301703,0.525771,,,0.086493,0.147002,,,,,,0.330415,0.195409,0.394384,282.000000
1994-04-13,0.325447,0.504542,,,0.091661,0.139875,,,,,,0.330967,0.197184,0.383378,282.000000
1994-04-14,0.316021,0.506870,,,0.093445,0.142729,,,,,,0.330432,0.188687,0.388860,282.000000
1994-04-15,0.316536,0.495000,,,0.086887,0.138667,,,,,,0.331934,0.189567,0.406147,282.000000
1994-04-18,0.331514,0.494656,,,0.093768,0.142220,,,,,,0.331639,0.189560,0.409619,282.000000
1994-04-19,0.321190,0.497055,,,0.086553,0.144785,,,,,,0.332285,0.182069,0.395679,282.000000
1994-04-20,0.332665,0.484156,,,0.092893,0.142005,,,,,,0.337685,0.175941,0.411532,282.000000
1994-04-21,0.293160,0.486056,,,0.082820,0.142057,,,,,,0.351824,0.191157,0.431215,282.000000
1994-04-22,0.285788,0.488553,,,0.082168,0.142448,,,,,,0.354922,0.195273,0.435683,282.000000
1994-04-25,0.278979,0.490387,,,0.078891,0.136219,,,,,,0.359886,0.200022,0.458644,282.000000
1994-04-26,0.267930,0.500809,,,0.075343,0.142121,,,,,,0.361486,0.200842,0.470447,282.000000
1994-04-28,0.261700,0.505598,,,0.071678,0.146659,,,,,,0.361146,0.199498,0.473953,282.000000
1994-04-29,0.276427,0.519477,,,0.076788,0.153821,,,,,,0.358854,0.199579,0.478476,282.000000
1994-05-02,0.287127,0.535886,,,0.079719,0.163671,,,,,,0.354638,0.201167,0.480473,282.000000
1994-05-03,0.307140,0.525316,,,0.084853,0.159511,,,,,,0.351419,0.201366,0.465934,282.000000
1994-05-04,0.321572,0.536206,,,0.091917,0.180273,,,,,,0.345449,0.199203,0.455959,282.000000
1994-05-05,0.303891,0.524430,,,0.082871,0.167187,,,,,,0.332892,0.191353,0.437474,282.000000
1994-05-06,0.316148,0.519140,,,0.087917,0.163656,,,,,,0.335895,0.189720,0.428502,282.000000
1994-05-09,0.313764,0.532669,,,0.087710,0.166032,,,,,,0.336609,0.186714,0.422628,282.000000
1994-05-10,0.321628,0.543059,,,0.089998,0.188983,,,,,,0.338292,0.188674,0.426307,282.000000
1994-05-11,0.326346,0.520657,,,0.091526,0.172211,,,,,,0.338723,0.188688,0.432300,282.000000
1994-05-12,0.338501,0.519686,,,0.096230,0.180999,,,,,,0.337041,0.184925,0.426093,282.000000
1994-05-13,0.342959,0.551917,,,0.095249,0.211123,,,,,,0.335717,0.183960,0.426318,282.000000
1994-05-16,0.326151,0.546712,,,0.090210,0.200038,,,,,,0.335816,0.183914,0.430749,282.000000
1994-05-17,0.322816,0.557782,,,0.090845,0.212245,,,,,,0.334865,0.179206,0.416866,282.000000
1994-05-18,0.300419,0.541041,,,0.080863,0.188856,,,,,,0.340379,0.186288,0.441975,282.000000
1994-05-19,0.307809,0.519786,,,0.084717,0.157685,,,,,,0.337297,0.183431,0.429803,282.000000
1994-05-20,0.325289,0.598899,,,0.092596,0.215522,,,,,,0.328825,0.178563,0.402740,282.000000
1994-05-23,0.299704,0.515565,,,0.086320,0.162009,,,,,,0.316869,0.169421,0.367837,282.000000
1994-05-24,0.271061,0.487201,,,0.077331,0.137715,,,,,,0.314738,0.169078,0.372834,282.000000
1994-05-25,0.280935,0.483338,,,0.079828,0.140050,,,,,,0.309416,0.164741,0.361912,282.000000
1994-05-26,0.275542,0.485561,,,0.077698,0.138402,,,,,,0.309211,0.163099,0.357692,282.000000
1994-05-27,0.276687,0.472441,,,0.077076,0.138428,,,,,,0.305601,0.163361,0.359054,282.000000
1994-05-31,0.285822,0.472028,,,0.080699,0.138553,,,,,,0.302453,0.160060,0.347519,282.000000
1994-06-01,0.272325,0.477927,,,0.077686,0.143856,,,,,,0.300703,0.161224,0.372562,282.000000
1994-06-02,0.281275,0.496351,,,0.079716,0.150763,,,,,,0.299715,0.160877,0.374012,282.000000
1994-06-03,0.280059,0.484644,,,0.078411,0.143030,,,,,,0.299744,0.161656,0.370852,282.000000
1994-06-06,0.293596,0.501254,,,0.079355,0.150793,,,,,,0.299945,0.159261,0.355159,282.000000
1994-06-07,0.284377,0.487208,,,0.078165,0.144685,,,,,,0.297208,0.162833,0.370292,283.000000
1994-06-08,0.274800,0.490006,,,0.075231,0.151751,,,,,,0.291877,0.165487,0.383541,283.000000
1994-06-09,0.253481,0.487667,,,0.070026,0.146630,,,,,,0.288448,0.164814,0.375845,283.000000
1994-06-10,0.259757,0.499302,,,0.071692,0.153605,,,,,,0.283687,0.165170,0.362499,283.000000
1994-06-13,0.268648,0.480037,,,0.073828,0.145782,,,,,,0.283375,0.163869,0.364702,283.000000
1994-06-14,0.251847,0.484161,,,0.068846,0.148510,,,,,,0.283927,0.163387,0.346213,283.000000
1994-06-15,0.257195,0.473642,,,0.070423,0.144354,,,,,,0.282138,0.162340,0.349753,283.000000
1994-06-16,0.267036,0.483316,,,0.071841,0.142653,,,,,,0.280517,0.162805,0.345633,283.000000
1994-06-17,0.246259,0.475736,,,0.067259,0.140324,,,,,,0.274156,0.154183,0.330768,283.000000
1994-06-20,0.248687,0.444229,,,0.067622,0.125474,,,,,,0.277424,0.156250,0.330167,283.000000
1994-06-21,0.249453,0.436925,,,0.069751,0.124004,,,,,,0.281137,0.156048,0.325007,283.000000
1994-06-22,0.252929,0.420831,,,0.069133,0.120786,,,,,,0.282851,0.158241,0.324172,283.000000
1994-06-23,0.260211,0.436256,,,0.072821,0.125593,,,,,,0.285720,0.163328,0.333986,283.000000
1994-06-24,0.243069,0.414106,,,0.069075,0.121025,,,,,,0.290296,0.161435,0.336946,283.000000
1994-06-27,0.228731,0.417199,,,0.064399,0.118319,,,,,,0.293001,0.164044,0.351137,283.000000
1994-06-28,0.239457,0.418669,,,0.066222,0.119450,,,,,,0.295565,0.164007,0.351969,283.000000
1994-06-29,0.249544,0.428018,,,0.069542,0.120540,,,,,,0.295801,0.165009,0.351253,283.000000
1994-06-30,0.248986,0.434492,,,0.070595,0.122762,,,,,,0.298795,0.179340,0.359807,283.000000
1994-07-01,0.263622,0.438281,,,0.073916,0.123670,,,,,,0.300576,0.186443,0.341261,283.000000
1994-07-05,0.263743,0.456010,0.670024,,0.073376,0.128501,0.187748,,,,,0.298888,0.186999,0.331356,283.000000
1994-07-06,0.261751,0.435946,0.657024,,0.073058,0.124329,0.186383,,,,,0.296536,0.187767,0.334583,283.000000
1994-07-07,0.239557,0.433643,0.647813,,0.067628,0.122305,0.184218,,,,,0.299159,0.190075,0.355484,283.000000
1994-07-08,0.243142,0.431744,0.657276,,0.068993,0.122527,0.184867,,,,,0.298628,0.189151,0.341045,283.000000
1994-07-11,0.253127,0.429281,0.645986,,0.070743,0.120614,0.182996,,,,0.122191,0.298452,0.190091,0.338841,283.000000
1994-07-12,0.238787,0.434240,0.654838,,0.067878,0.119773,0.185907,,,,0.122191,0.300581,0.192060,0.345437,283.000000
1994-07-13,0.247627,0.447440,0.677954,,0.069932,0.123408,0.191614,,,,0.122191,0.302893,0.192667,0.345647,283.000000
1994-07-14,0.251123,0.461853,0.642960,,0.070861,0.126711,0.181066,,,,0.122191,0.308051,0.196519,0.344015,283.000000
1994-07-15,0.234866,0.439527,0.665089,,0.065799,0.122563,0.195570,,,,0.122191,0.309631,0.206230,0.346996,283.000000
1994-07-18,0.244432,0.436588,0.642601,,0.068018,0.120342,0.183177,,,,0.121970,0.309989,0.208457,0.354940,283.000000
1994-07-19,0.236639,0.442753,0.628143,,0.067921,0.122135,0.179883,,,,0.121970,0.308949,0.207904,0.355832,283.000000
1994-07-20,0.233682,0.434472,0.622549,,0.065341,0.119510,0.185852,,,,0.121970,0.310151,0.209262,0.356759,283.000000
1994-07-21,0.239777,0.453390,0.616310,,0.067299,0.125492,0.182654,,,,0.121970,0.308607,0.210646,0.362153,283.000000
1994-07-22,0.235230,0.432587,0.616138,,0.065133,0.118991,0.188748,,,,0.121970,0.308108,0.210518,0.363888,283.000000
1994-07-25,0.242848,0.416325,0.590693,,0.067550,0.116024,0.173964,,,,0.122737,0.302896,0.207314,0.359564,283.000000
1994-07-26,0.256383,0.433457,0.603970,,0.070974,0.121191,0.180603,,,,0.122737,0.298251,0.211298,0.351797,283.000000
1994-07-27,0.268535,0.424837,0.611611,,0.073839,0.119412,0.182704,,,,0.122737,0.296155,0.209344,0.351831,283.000000
1994-07-28,0.269929,0.444159,0.647551,,0.077733,0.125792,0.209125,,,,0.122737,0.294934,0.212926,0.355175,283.000000
1994-07-29,0.287546,0.436455,0.650766,,0.084746,0.125111,0.209293,,,,0.122737,0.297294,0.213432,0.364559,283.000000
1994-08-01,0.278250,0.422963,0.662299,,0.077538,0.119276,0.215517,,,,0.123656,0.293375,0.202663,0.344809,283.000000
1994-08-02,0.280447,0.412641,0.642509,,0.081948,0.118006,0.201092,,,,0.123656,0.290845,0.193512,0.366078,283.000000
1994-08-03,0.269543,0.415051,0.651420,,0.079151,0.118421,0.230283,,,,0.123656,0.291025,0.193781,0.368980,283.000000
1994-08-04,0.261830,0.412898,0.640139,,0.073232,0.117672,0.211650,,,,0.123656,0.294427,0.195369,0.376024,283.000000
1994-08-05,0.254452,0.418136,0.627739,,0.071517,0.119150,0.198497,,,,0.123656,0.291482,0.192385,0.368425,283.000000
1994-08-08,0.254174,0.408083,0.636374,,0.071290,0.115456,0.200511,,,,0.114512,0.291304,0.193495,0.371357,283.000000
1994-08-09,0.262565,0.403306,0.653749,,0.074398,0.115826,0.214221,,,,0.114512,0.290348,0.193627,0.369481,283.000000
1994-08-10,0.261451,0.413319,0.630862,,0.072826,0.118633,0.199517,,,,0.114512,0.290867,0.193715,0.387595,283.000000
1994-08-11,0.254785,0.415267,0.634614,,0.071561,0.118112,0.200783,,,,0.114512,0.286981,0.191587,0.377614,283.000000
1994-08-12,0.262590,0.407922,0.657256,,0.073752,0.114581,0.214598,,,,0.114512,0.280442,0.185512,0.359903,283.000000
1994-08-15,0.256832,0.413921,0.658694,,0.070510,0.117133,0.215411,,,,0.116333,0.277571,0.175013,0.364751,283.000000
1994-08-16,0.270842,0.419228,0.661517,,0.073825,0.116429,0.216368,,,,0.116333,0.277715,0.172830,0.347035,283.000000
1994-08-17,0.285946,0.372094,0.646411,,0.078848,0.103728,0.213760,,,,0.116333,0.276853,0.172813,0.323853,283.000000
1994-08-18,0.303948,0.379661,0.624305,,0.085204,0.105463,0.190341,,,,0.116333,0.273718,0.168173,0.322441,283.000000
1994-08-19,0.299422,0.393824,0.743803,,0.084065,0.109924,0.268473,,,,0.116333,0.272087,0.178627,0.323240,283.000000
1994-08-22,0.299641,0.409010,0.668953,,0.086884,0.114955,0.227703,,,,0.116820,0.269156,0.177983,0.322046,283.000000
1994-08-23,0.319097,0.402031,0.646680,,0.096815,0.114414,0.203542,,,,0.116820,0.267691,0.171288,0.325084,283.000000
1994-08-24,0.328294,0.410391,0.637386,,0.094219,0.114630,0.201660,,,,0.116820,0.268363,0.168641,0.332008,283.000000
1994-08-25,0.333931,0.419725,0.647354,,0.097843,0.116512,0.201432,,,,0.116820,0.267420,0.167363,0.330817,283.000000
1994-08-26,0.336238,0.415116,0.651928,,0.096449,0.116589,0.212896,,,,0.116820,0.267330,0.162104,0.329709,283.000000
1994-08-29,0.299626,0.419570,0.633822,,0.085609,0.117073,0.215376,,,,0.115303,0.263182,0.159947,0.320433,283.000000
1994-08-30,0.303932,0.404014,0.647448,,0.090536,0.117967,0.243435,,,,0.115303,0.262770,0.161082,0.322564,283.000000
1994-08-31,0.285699,0.384161,0.650148,,0.085572,0.111356,0.236701,,,,0.115303,0.263426,0.164403,0.326871,283.000000
1994-09-01,0.275042,0.396897,0.654603,,0.083265,0.117482,0.245167,,,,0.115303,0.265370,0.163124,0.326672,283.000000
1994-09-02,0.272506,0.395915,0.662969,,0.084856,0.116374,0.247007,,,,0.115303,0.260563,0.160185,0.306459,283.000000
1994-09-06,0.283220,0.395366,0.663298,,0.089913,0.121725,0.262002,,,,0.115866,0.259368,0.159050,0.300744,283.000000
1994-09-07,0.291124,0.431537,0.698488,,0.096804,0.133231,0.304559,,,,0.115866,0.259460,0.155979,0.304179,283.000000
1994-09-08,0.301919,0.449355,0.689194,,0.100983,0.138818,0.289601,,,,0.115866,0.259800,0.153274,0.302261,283.000000
1994-09-09,0.298709,0.446696,0.680774,,0.091803,0.132810,0.284020,,,,0.115866,0.259078,0.151500,0.285426,283.000000
1994-09-12,0.286422,0.453905,0.674337,,0.089218,0.138316,0.282285,,,,0.115866,0.259367,0.150832,0.285958,283.000000
1994-09-13,0.273168,0.438207,0.655475,,0.081325,0.127717,0.237196,,,,0.117511,0.260985,0.151253,0.296404,283.000000
1994-09-14,0.287368,0.459202,0.685159,,0.087949,0.139723,0.274398,,,,0.117511,0.261843,0.151913,0.304555,283.000000
1994-09-15,0.293500,0.497003,0.678942,,0.090996,0.144448,0.247426,,,,0.117511,0.264706,0.155627,0.305716,283.000000
1994-09-16,0.278053,0.496075,0.669352,,0.086686,0.143767,0.239257,,,,0.117511,0.265616,0.156986,0.305221,283.000000
1994-09-19,0.265895,0.525166,0.622891,,0.081469,0.152729,0.193632,,,,0.117511,0.262629,0.153450,0.298850,283.000000
1994-09-20,0.238849,0.512809,0.591315,,0.066422,0.149950,0.167711,,,,0.123584,0.265877,0.143203,0.295332,283.000000
1994-09-21,0.235914,0.508936,0.582887,,0.064628,0.149874,0.168213,,,,0.123584,0.268135,0.144346,0.303758,283.000000
1994-09-22,0.236383,0.542175,0.607993,,0.065899,0.158367,0.178881,,,,0.123584,0.269882,0.146231,0.309642,283.000000
1994-09-23,0.239485,0.536288,0.604891,,0.068033,0.157257,0.177980,,,,0.123584,0.267879,0.145633,0.310617,283.000000
1994-09-26,0.230581,0.529649,0.609395,,0.064525,0.156785,0.176630,,,,0.123584,0.267527,0.144631,0.305308,283.000000
1994-09-27,0.231468,0.536664,0.636814,,0.065027,0.159422,0.182322,,,,0.121584,0.265256,0.143684,0.304473,283.000000
1994-09-28,0.236620,0.532536,0.669144,,0.067482,0.162761,0.191955,,,,0.121584,0.267645,0.142015,0.310496,283.000000
1994-09-29,0.235229,0.506504,0.678111,,0.066427,0.144510,0.195905,,,,0.121584,0.265529,0.140413,0.308865,283.000000
1994-09-30,0.245358,0.543187,0.676777,,0.068149,0.166356,0.196351,,,,0.121584,0.264102,0.138612,0.304050,283.000000
1994-10-03,0.263017,0.540629,0.705710,,0.072203,0.162608,0.213367,,,,0.121584,0.262881,0.137539,0.308168,283.000000
1994-10-04,0.270061,0.527961,0.657483,,0.074425,0.155344,0.192759,,,,0.097703,0.270340,0.140304,0.314282,283.000000
1994-10-05,0.279263,0.525644,0.655106,,0.077639,0.154038,0.191789,,,,0.097703,0.273343,0.142215,0.329726,283.000000
1994-10-06,0.279201,0.520746,0.649869,,0.076319,0.157369,0.189503,,,,0.097703,0.273657,0.141113,0.321556,283.000000
1994-10-07,0.262600,0.542939,0.666617,,0.073474,0.165543,0.192736,,,,0.097703,0.275028,0.139882,0.317547,283.000000
1994-10-10,0.262572,0.535165,0.670186,,0.075066,0.159521,0.196708,,,,0.097703,0.276418,0.139351,0.318502,283.000000
1994-10-11,0.282450,0.517400,0.691833,,0.079567,0.153944,0.200993,,,,0.100627,0.282350,0.139833,0.327216,283.000000
1994-10-12,0.280196,0.535062,0.742522,,0.079213,0.162890,0.211320,,,,0.100627,0.281054,0.139549,0.321699,283.000000
1994-10-13,0.277425,0.515657,0.730741,,0.076266,0.151606,0.212916,,,,0.100627,0.281966,0.139011,0.325008,283.000000
1994-10-14,0.282972,0.533342,0.752133,,0.081641,0.158909,0.222370,,,,0.100627,0.279100,0.146178,0.309415,283.000000
1994-10-17,0.290913,0.558859,0.761241,,0.085775,0.167612,0.227249,,,,0.100627,0.277924,0.147226,0.307852,283.000000
1994-10-18,0.292838,0.576665,0.796006,,0.084546,0.172195,0.239552,,,,0.099753,0.278179,0.146138,0.306663,284.000000
1994-10-19,0.287835,0.585989,0.827274,,0.084081,0.173551,0.239815,,,,0.099753,0.276216,0.145247,0.295782,284.000000
1994-10-20,0.299002,0.565477,0.792625,,0.086053,0.166572,0.232580,,,,0.099753,0.275268,0.142929,0.293531,284.000000
1994-10-21,0.278175,0.594332,0.765132,,0.081492,0.177873,0.227654,,,,0.099753,0.275132,0.142150,0.291628,284.000000
1994-10-24,0.279052,0.576312,0.747460,,0.083527,0.169697,0.230028,,,,0.099753,0.276452,0.139758,0.291588,284.000000
1994-10-25,0.282249,0.583086,0.723206,,0.083623,0.170146,0.216582,,,,0.097934,0.277861,0.143721,0.289949,284.000000
1994-10-26,0.288454,0.582045,0.725768,,0.084728,0.169770,0.213616,,,,0.097934,0.279616,0.145949,0.293133,284.000000
1994-10-27,0.290498,0.565624,0.721159,,0.082760,0.165369,0.209448,,,,0.097934,0.280938,0.148424,0.294338,284.000000
1994-10-28,0.296042,0.570903,0.710963,,0.083554,0.165783,0.206435,,,,0.097934,0.287082,0.149488,0.306094,284.000000
1994-10-31,0.605544,0.904406,1.088836,,0.531882,0.595536,0.658079,,,,0.097934,0.396074,1.813200,0.306503,286.000000
1994-11-01,0.600143,0.895050,1.074808,,0.529363,0.592888,0.654509,,,,0.103814,0.397923,1.813175,0.309291,286.000000
1994-11-02,0.611436,0.902532,1.083360,,0.525507,0.589553,0.651984,,,,0.103814,0.391533,1.813416,0.300054,286.000000
1994-11-03,0.606501,0.905769,1.079128,,0.526188,0.590193,0.652400,,,,0.103814,0.388886,1.813403,0.292987,286.000000
1994-11-04,0.602073,0.878532,1.083360,,0.526192,0.588886,0.652618,,,,0.103814,0.389936,1.813352,0.288020,286.000000
1994-11-07,0.588950,0.858841,1.092297,,0.523550,0.585095,0.650383,,,,0.103814,0.389872,1.813935,0.296771,286.000000
1994-11-08,0.587729,0.859072,1.122586,,0.515252,0.576389,0.643073,,,,0.098681,0.388302,1.814035,0.288703,286.000000
1994-11-09,0.577323,0.849864,1.106141,,0.515597,0.575098,0.640623,,,,0.098681,0.383373,1.814457,0.288669,286.000000
1994-11-10,0.572740,0.839985,1.096756,,0.517880,0.576740,0.642989,,,,0.098681,0.381769,1.814467,0.295415,287.000000
1994-11-11,0.565682,0.846409,1.118307,,0.515799,0.575324,0.642265,,,,0.098681,0.380411,1.814476,0.281897,287.000000
1994-11-14,0.569260,0.844311,1.139456,,0.525285,0.584879,0.654459,,,,0.098681,0.377031,1.813599,0.280409,287.000000
1994-11-15,0.583126,0.835011,1.098216,,0.531792,0.590841,0.658556,,,,0.097289,0.377123,1.813345,0.281004,287.000000
1994-11-16,0.580323,0.839277,1.100033,,0.531949,0.592087,0.660495,,,,0.097289,0.377211,1.810281,0.271221,288.000000
1994-11-17,0.565128,0.812756,1.092441,,0.529653,0.588555,0.657662,,,,0.097289,0.374405,1.810515,0.266020,288.000000
1994-11-18,0.568433,0.797703,1.093714,,0.528461,0.586464,0.655792,,,,0.097289,0.374079,1.810716,0.265964,288.000000
1994-11-21,0.561079,0.782685,1.063847,,0.522464,0.579654,0.647622,,,,0.097289,0.375693,1.810736,0.274423,288.000000
1994-11-22,0.548510,0.749881,1.040654,,0.519004,0.575144,0.642121,,,,0.105967,0.383046,1.810408,0.277714,288.000000
1994-11-23,0.547240,0.734110,1.018659,,0.514009,0.569233,0.635507,,,,0.105967,0.386709,1.809825,0.267360,288.000000
1994-11-25,0.541577,0.741594,1.030851,,0.512423,0.568250,0.634645,,,,0.105967,0.384278,1.809694,0.267242,288.000000
1994-11-28,0.541125,0.750003,1.042591,,0.505409,0.561125,0.626997,,,,0.105967,0.383501,1.809942,0.266732,288.000000
1994-11-29,0.526896,0.757210,1.028506,,0.502024,0.557795,0.622402,,,,0.105967,0.376486,1.810327,0.262481,288.000000
1994-11-30,0.228180,0.768346,0.998715,,0.067654,0.556711,0.619067,,,,0.105445,0.269963,0.130242,0.262114,288.000000
1994-12-01,0.226141,0.766989,0.979178,,0.068807,0.546581,0.606939,,,,0.105445,0.272136,0.137728,0.259736,288.000000
1994-12-02,0.229675,0.784579,0.990818,,0.074114,0.551361,0.612193,,,,0.105445,0.274115,0.138494,0.264663,288.000000
1994-12-05,0.252503,0.811068,1.015423,,0.089655,0.555728,0.615935,,,,0.105445,0.275443,0.140589,0.267008,288.000000
1994-12-06,0.261293,0.802799,1.036989,,0.087155,0.551556,0.612866,,,,0.105445,0.274219,0.142812,0.267619,288.000000
1994-12-07,0.247493,0.793744,1.034467,,0.072843,0.554306,0.616103,,,,0.107233,0.274363,0.138479,0.274596,288.000000
1994-12-08,0.244641,0.791785,1.008615,,0.070397,0.554667,0.615710,,,,0.107233,0.281243,0.146651,0.293909,288.000000
1994-12-09,0.253130,0.813176,1.026699,,0.073911,0.555791,0.617101,,,,0.107233,0.282699,0.148085,0.293343,288.000000
1994-12-12,0.263786,0.787627,1.016896,,0.076469,0.509285,0.614507,,,,0.107233,0.286030,0.152680,0.287529,288.000000
1994-12-13,0.264238,0.780348,1.032696,,0.075046,0.509130,0.615090,,,,0.107233,0.288062,0.154383,0.285458,288.000000
1994-12-14,0.268466,0.749745,1.034704,,0.076153,0.499861,0.606759,,,,0.114285,0.291625,0.154382,0.297993,288.000000
1994-12-15,0.267587,0.759165,1.044042,,0.076583,0.507218,0.614454,,,,0.114285,0.295959,0.155172,0.296824,288.000000
1994-12-16,0.273297,0.763560,1.066686,,0.078693,0.501660,0.609081,,,,0.114285,0.300594,0.159935,0.307032,288.000000
1994-12-19,0.270788,0.760237,1.060605,,0.077526,0.500215,0.564562,,,,0.114285,0.301428,0.160176,0.302588,288.000000
1994-12-20,0.283306,0.783644,1.059287,,0.081317,0.509824,0.573556,,,,0.114285,0.303100,0.157659,0.316282,288.000000
1994-12-21,0.279712,0.793951,1.089262,,0.079986,0.504031,0.568306,,,,0.106137,0.304231,0.160490,0.327642,288.000000
1994-12-22,0.282009,0.794305,1.090186,,0.081011,0.508060,0.572247,,,,0.106137,0.295067,0.161753,0.307395,288.000000
